day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,PRCP_lag1d,PRCP_lag2d,PRCP_lag3d,TMAX_lag1d,TMAX_lag2d,TMAX_lag3d,TMIN_lag1d,TMIN_lag2d,TMIN_lag3d,WSF2_lag1d,WSF2_lag2d,PRCP_3d_sum,PRCP_7d_sum,PRCP_14d_sum,PRCP_3d_max,PRCP_7d_max,TMAX_3d_mean,TMAX_7d_mean,TMAX_7d_max,TMAX_14d_max,TMIN_3d_mean,TMIN_7d_mean,TMIN_7d_min,TMIN_14d_min,WSF2_3d_max,WSF2_7d_max,WSF2_7d_mean,heavy_rain,extreme_rain,heat_wave,extreme_heat,freezing,extreme_cold,high_winds,damaging_winds,consecutive_heat_days,consecutive_freeze_days,consecutive_rain_days,temp_range_daily,temp_volatility_3d,temp_change_1d,heating_degree_days,cooling_degree_days,freeze_thaw_cycle,light_rain,moderate_rain,days_since_rain,wet_period_indicator,precip_volatility_7d,moderate_winds,strong_winds,sustained_winds_3d,wind_acceleration_1d,rapid_wind_increase,month,day_of_year,season,winter_freeze,summer_heat,spring_storms,ice_storm_risk,wet_windy_combo,heat_demand_stress,multiple_extremes,thermal_stress_index,mechanical_stress_index,weather_severity_score,county_name,state,year,county_fips
2019-04-05,3.1999999999999997,59.099999999999994,27.225,16.0,7.6,9.8,1.0,1.0,,,,1.0,247.8,3.8,0.3,26.675,20.975,17.925,14.575,6.525,2.075,8.9,10.7,310.7,361.4,363.5,247.8,247.8,24.95833333333334,20.87857142857143,27.225,28.9,12.366666666666665,8.771428571428572,2.075,2.075,10.7,13.0,9.442857142857141,1,0,0,0,0,0,0,0,0,0,4,11.225000000000001,3.4606116993002107,0.5500000000000007,0.0,8.925,0,0,0,0,1,89.51859609946379,0,0,0,-1.3000000000000007,0,4,95,spring,0,0,0,0,0,0,0,6.536744679720085,7.69,0,Harris County,TX,2019,48201
2019-04-06,4.533333333333333,3.7,27.9,16.400000000000002,9.4,11.6,1.0,,1.0,,,1.0,59.099999999999994,247.8,3.8,27.225,26.675,20.975,16.0,14.575,6.525,7.6,8.9,310.59999999999997,356.59999999999997,367.2,247.8,247.8,27.26666666666667,21.349999999999998,27.9,28.9,15.658333333333333,9.346428571428573,2.075,2.075,9.4,12.5,8.928571428571429,0,0,0,0,0,0,0,0,0,0,5,11.499999999999996,0.6135620044735913,0.6749999999999972,0.0,9.599999999999998,0,0,1,0,1,89.92150015694843,1,0,0,1.8000000000000007,0,4,96,spring,0,0,0,0,0,0,0,5.615424801789435,7.79,0,Harris County,TX,2019,48201
2019-04-07,3.8333333333333335,77.6,24.025,17.95,13.4,18.8,1.0,,1.0,,,1.0,3.7,59.099999999999994,247.8,27.9,27.225,26.675,16.400000000000002,16.0,14.575,9.4,7.6,140.39999999999998,392.3,444.8,77.6,247.8,26.383333333333336,22.521428571428572,27.9,28.9,16.78333333333333,10.917857142857143,2.075,2.075,13.4,13.4,9.057142857142859,1,1,0,0,0,0,0,0,0,0,6,6.074999999999999,2.0700744753108737,3.875,0.0,5.724999999999998,0,0,0,0,1,90.33457915148594,1,0,0,4.0,0,4,97,spring,0,0,0,0,0,0,1,3.7955297901243488,9.100000000000001,3,Harris County,TX,2019,48201
2019-04-08,4.4,834.6,26.925,16.525,10.7,14.3,1.0,,,,,,77.6,3.7,59.099999999999994,24.025,27.9,27.225,17.95,16.400000000000002,16.0,13.4,9.4,915.9,1226.9,1278.9,834.6,834.6,26.28333333333333,24.521428571428572,27.9,27.9,16.958333333333332,12.864285714285714,2.075,2.075,13.4,13.4,9.62857142857143,1,1,0,0,0,0,0,0,0,0,7,10.400000000000002,2.015616117551549,2.900000000000002,0.0,8.625,0,0,0,0,1,303.442546534956,1,0,0,-2.700000000000001,0,4,98,spring,0,0,0,0,0,0,1,5.65124644702062,8.91,3,Harris County,TX,2019,48201
2019-04-09,1.6666666666666667,6.8,30.550000000000004,16.125,4.5,7.6,1.0,,,,,,834.6,77.6,3.7,26.925,24.025,27.9,16.525,17.95,16.400000000000002,10.7,13.4,918.9999999999999,1233.4,1285.7,834.6,834.6,27.16666666666667,26.325,30.550000000000004,30.550000000000004,16.866666666666664,14.871428571428572,6.525,2.075,13.4,13.4,9.314285714285713,0,0,0,0,0,0,0,0,0,0,8,14.425000000000004,3.2692060707966477,3.6250000000000036,0.0,12.250000000000004,0,0,1,0,1,302.8271949478777,0,0,0,-6.199999999999999,0,4,99,spring,0,0,0,0,0,0,0,8.085182428318662,10.16,0,Harris County,TX,2019,48201
2019-04-10,5.0,0.0,30.975,14.025,10.3,13.4,1.0,,,,,,6.8,834.6,77.6,30.550000000000004,26.925,24.025,16.125,16.525,17.95,4.5,10.7,841.4,1229.6000000000001,1285.7,834.6,834.6,29.483333333333338,27.75357142857143,30.975,30.975,15.558333333333332,15.942857142857141,14.025,2.075,10.7,13.4,9.257142857142856,0,0,0,0,0,0,0,0,0,0,0,16.950000000000003,2.2257489376238717,0.42499999999999716,0.0,12.675,0,0,0,0,1,303.19094015236686,1,0,0,5.800000000000001,0,4,100,spring,0,0,0,0,0,0,0,8.510299575049551,8.440000000000001,0,Harris County,TX,2019,48201
2019-04-11,3.6,5.1,26.8,18.45,9.8,14.8,1.0,,,,,1.0,0.0,6.8,834.6,30.975,30.550000000000004,26.925,14.025,16.125,16.525,10.3,4.5,11.899999999999999,986.9,1290.8,6.8,834.6,29.441666666666674,27.771428571428576,30.975,30.975,16.2,16.49642857142857,14.025,2.075,10.3,13.4,9.385714285714286,0,0,0,0,0,0,0,0,0,0,1,8.350000000000001,2.297598383820329,4.175000000000001,0.0,8.5,0,0,1,0,1,307.4136378918552,1,0,0,-0.5,0,4,101,spring,0,0,0,0,0,0,0,5.124039353528133,7.050000000000001,0,Harris County,TX,2019,48201
2019-04-12,5.0,61.3,25.0,15.85,10.7,13.9,1.0,,,,,,5.1,0.0,6.8,26.8,30.975,30.550000000000004,18.45,14.025,16.125,9.8,10.3,66.39999999999999,989.1,1350.5,61.3,834.6,27.59166666666667,27.45357142857143,30.975,30.975,16.10833333333333,16.474999999999998,14.025,2.075,10.7,13.4,9.828571428571427,1,0,0,0,0,0,0,0,0,0,2,9.15,3.065160409070569,1.8000000000000007,0.0,6.699999999999999,0,0,0,0,1,307.3170783843074,1,0,0,0.8999999999999986,0,4,102,spring,0,0,0,0,0,0,0,5.311064163628227,7.37,0,Harris County,TX,2019,48201
2019-04-13,5.866666666666667,105.1,27.75,11.675,13.0,17.4,1.0,,1.0,,,1.0,61.3,5.1,0.0,25.0,26.8,30.975,15.85,18.45,14.025,10.7,9.8,171.5,1090.5,1447.1000000000001,105.1,834.6,26.51666666666667,27.43214285714286,30.975,30.975,15.325000000000001,15.799999999999999,11.675,2.075,13.0,13.4,10.342857142857143,1,1,0,0,0,0,0,0,0,0,3,16.075,1.3967223537029754,2.75,0.0,9.45,0,0,0,0,1,302.0956108506676,1,0,0,2.3000000000000007,0,4,103,spring,0,0,0,0,0,0,1,7.271188941481189,7.99,3,Harris County,TX,2019,48201
2019-04-14,4.6000000000000005,117.9,23.775,8.625,13.0,20.1,,,,,,,105.1,61.3,5.1,27.75,25.0,26.8,11.675,15.85,18.45,13.0,10.7,284.3,1130.8,1523.1,117.9,834.6,25.508333333333336,27.396428571428572,30.975,30.975,12.049999999999999,14.467857142857143,8.625,2.075,13.0,13.0,10.285714285714286,1,1,0,0,0,0,0,0,0,0,4,15.149999999999999,2.0356714698923066,3.9750000000000014,0.0,5.474999999999998,0,0,0,0,1,300.73821870603024,1,0,0,0.0,0,4,104,spring,0,0,0,0,0,0,1,6.454268587956921,7.3,3,Harris County,TX,2019,48201
2019-04-15,3.3000000000000003,0.0,25.025,9.175,9.8,13.4,,,,,,,117.9,105.1,61.3,23.775,27.75,25.0,8.625,11.675,15.85,13.0,13.0,223.0,296.2,1523.1,117.9,117.9,25.51666666666667,27.125,30.975,30.975,9.824999999999998,13.417857142857143,8.625,2.075,13.0,13.0,10.157142857142857,0,0,0,0,0,0,0,0,0,0,0,15.849999999999998,2.0325989110824363,1.25,0.0,6.724999999999998,0,0,0,0,1,52.03022930859186,1,0,0,-3.1999999999999993,0,4,105,spring,0,0,0,0,0,0,0,6.913039564432974,7.46,0,Harris County,TX,2019,48201
2019-04-16,5.033333333333334,0.0,25.975,14.6,10.3,13.4,,,,,,,0.0,117.9,105.1,25.025,23.775,27.75,9.175,8.625,11.675,9.8,13.0,117.89999999999999,289.4,1522.8,117.9,117.9,24.925,26.471428571428568,30.975,30.975,10.799999999999999,13.2,8.625,6.525,13.0,13.0,10.985714285714286,0,0,0,0,0,0,0,0,0,0,0,11.375000000000002,1.1034038245357538,0.9500000000000028,0.0,7.675000000000001,0,0,0,0,1,52.86066140155091,1,0,0,0.5,0,4,106,spring,0,0,0,0,0,0,0,5.388861529814302,6.65,0,Harris County,TX,2019,48201
2019-04-17,5.433333333333334,1.3,24.6,19.025,11.6,13.9,1.0,,,,,1.0,0.0,0.0,117.9,25.975,25.025,23.775,14.6,9.175,8.625,10.3,9.8,1.2999999999999858,290.7,1520.3,1.3,117.9,25.200000000000003,25.560714285714287,27.75,30.975,14.266666666666666,13.914285714285715,8.625,8.625,11.6,13.0,11.171428571428573,0,0,0,0,0,0,0,0,0,0,1,5.575000000000003,0.7040063920165398,1.375,0.0,6.300000000000001,0,1,0,0,1,52.693222659898154,1,0,0,1.299999999999999,0,4,107,spring,0,0,0,0,0,0,0,3.214102556806617,7.09,0,Harris County,TX,2019,48201
2019-04-18,5.033333333333333,886.5,24.299999999999997,15.7,15.7,21.5,1.0,,1.0,,,,1.3,0.0,0.0,24.6,25.975,25.025,19.025,14.6,9.175,11.6,10.3,887.8,1172.1,2159.0,886.5,886.5,24.95833333333334,25.203571428571426,27.75,30.975,16.441666666666663,13.521428571428572,8.625,8.625,15.7,15.7,12.014285714285716,1,1,0,0,0,0,0,0,0,0,2,8.599999999999998,0.8931451916309379,0.30000000000000426,0.0,5.9999999999999964,0,0,0,0,1,321.02135887997036,1,0,1,4.1,0,4,108,spring,0,0,0,0,1,0,1,4.137258076652373,9.48,3,Harris County,TX,2019,48201
2019-04-19,5.5,494.4,23.175,12.1,14.8,18.3,,,,,,1.0,886.5,1.3,0.0,24.299999999999997,24.6,25.975,15.7,19.025,14.6,15.7,11.6,1382.1999999999998,1605.2,2594.3,886.5,886.5,24.025000000000002,24.942857142857147,27.75,30.975,15.608333333333333,12.985714285714286,8.625,8.625,15.7,15.7,12.6,1,1,0,0,0,0,0,0,0,0,3,11.075000000000001,0.7512489600658804,1.1249999999999964,0.0,4.875,0,0,0,0,1,338.4194706207637,1,0,1,-0.8999999999999986,0,4,109,spring,0,0,0,0,1,0,1,4.597999584026352,8.719999999999999,3,Harris County,TX,2019,48201
2019-04-20,1.4333333333333331,0.0,25.15,8.6,5.8,8.5,,,,,,,494.4,886.5,1.3,23.175,24.299999999999997,24.6,12.1,15.7,19.025,14.8,15.7,1380.9,1500.1,2590.6000000000004,886.5,886.5,24.208333333333332,24.571428571428573,25.975,30.975,12.133333333333331,12.546428571428569,8.6,8.6,15.7,15.7,11.571428571428571,0,0,0,0,0,0,0,0,0,0,0,16.549999999999997,0.9906857894072216,1.9749999999999979,0.0,6.849999999999998,0,0,0,0,1,347.069704814465,0,0,0,-9.0,0,4,110,spring,0,0,0,0,0,0,0,6.731274315762887,10.549999999999999,0,Harris County,TX,2019,48201
2019-04-21,4.4,0.0,26.525,12.375,9.8,13.0,,,,,,,0.0,494.4,886.5,25.15,23.175,24.299999999999997,8.6,12.1,15.7,5.8,14.8,494.4,1382.2,2513.0,494.4,886.5,24.950000000000003,24.964285714285715,26.525,30.975,11.024999999999999,13.082142857142856,8.6,8.6,14.8,15.7,11.114285714285716,0,0,0,0,0,0,0,0,0,0,0,14.149999999999999,1.6839314119049278,1.375,0.0,8.224999999999998,0,0,0,0,1,355.29096928734725,1,0,0,4.000000000000001,0,4,111,spring,0,0,0,0,0,0,0,6.56357256476197,9.05,0,Harris County,TX,2019,48201
2019-04-22,4.6000000000000005,7.6,26.125,16.125,9.8,12.1,,,,,,,0.0,0.0,494.4,26.525,25.15,23.175,12.375,8.6,12.1,9.8,5.8,7.6,1389.8,1685.9999999999998,7.6,886.5,25.933333333333337,25.12142857142857,26.525,30.975,12.366666666666665,14.075,8.6,8.6,9.8,15.7,11.114285714285714,0,0,0,0,0,0,0,0,0,0,1,10.0,0.7072540797574263,0.3999999999999986,0.0,7.824999999999999,0,0,1,0,1,354.59794066493026,1,0,0,0.0,0,4,112,spring,0,0,0,0,0,0,0,4.847901631902971,8.049999999999999,0,Harris County,TX,2019,48201
2019-04-23,4.1,2.1,25.0,19.975,9.4,12.1,,,,,,1.0,7.6,0.0,0.0,26.125,26.525,25.15,16.125,12.375,8.6,9.8,9.8,9.7,1391.9,1681.3,7.6,886.5,25.883333333333336,24.982142857142858,26.525,30.975,16.15833333333333,14.842857142857143,8.6,8.6,9.8,15.7,10.985714285714284,0,0,0,0,0,0,0,0,0,0,2,5.024999999999999,0.7907011656330847,1.125,0.0,6.699999999999999,0,1,0,0,1,354.4028068791349,1,0,0,-0.40000000000000036,0,4,113,spring,0,0,0,0,0,0,0,3.1637804662532334,8.37,0,Harris County,TX,2019,48201
2019-04-24,4.633333333333334,12.9,25.975,19.3,11.6,15.2,1.0,,1.0,,,,2.1,7.6,0.0,25.0,26.125,26.525,19.975,16.125,12.375,9.4,9.8,22.6,1403.5,1694.1999999999998,12.9,886.5,25.700000000000003,25.178571428571423,26.525,27.75,18.466666666666665,14.882142857142856,8.6,8.6,11.6,15.7,10.985714285714286,0,0,0,0,0,0,0,0,0,0,3,6.675000000000001,0.6108395861436743,0.9750000000000014,0.0,7.675000000000001,0,0,1,0,1,353.35073227602044,1,0,0,2.1999999999999993,0,4,114,spring,0,0,0,0,0,0,0,3.78183583445747,9.11,0,Harris County,TX,2019,48201
2019-04-25,3.8,141.7,28.025,17.35,9.4,12.1,1.0,,1.0,,,,12.9,2.1,7.6,25.975,25.0,26.125,19.3,19.975,16.125,11.6,9.4,156.7,658.6999999999999,1830.8,141.7,494.4,26.333333333333332,25.710714285714285,28.025,28.025,18.875,15.117857142857142,8.6,8.6,11.6,14.8,10.085714285714285,1,1,0,0,0,0,0,0,0,0,4,10.674999999999997,1.5440072322801945,2.049999999999997,0.0,9.724999999999998,0,0,0,0,1,183.82743719767885,1,0,0,-2.1999999999999993,0,4,115,spring,0,0,0,0,0,0,1,5.7651028929120764,8.860000000000001,3,Harris County,TX,2019,48201
2019-04-26,2.1333333333333333,0.0,29.3,15.45,6.7,7.6,1.0,,,,,,141.7,12.9,2.1,28.025,25.975,25.0,17.35,19.3,19.975,9.4,11.6,154.6,164.29999999999998,1769.5,141.7,141.7,27.76666666666667,26.585714285714285,29.3,29.3,17.366666666666664,15.596428571428572,8.6,8.6,11.6,11.6,8.928571428571429,0,0,0,0,0,0,0,0,0,0,0,13.850000000000001,1.6774857177733726,1.2750000000000021,0.0,11.0,0,0,0,0,1,52.36270028323872,0,0,0,-2.7,0,4,116,spring,0,0,0,0,0,0,0,7.0259942871093495,6.609999999999999,0,Harris County,TX,2019,48201
2019-04-27,3.6666666666666665,4.1,28.6,17.5,9.4,12.1,,,,,,,0.0,141.7,12.9,29.3,28.025,25.975,15.45,17.35,19.3,6.7,9.4,145.79999999999998,168.39999999999998,1668.5,141.7,141.7,28.64166666666667,27.07857142857143,29.3,29.3,16.766666666666666,16.867857142857144,12.375,8.6,9.4,11.6,9.442857142857141,0,0,0,0,0,0,0,0,0,0,1,11.100000000000001,0.6385204251499786,0.6999999999999993,0.0,10.3,0,0,1,0,1,52.07855787630931,1,0,0,2.7,0,4,117,spring,0,0,0,0,0,0,0,5.6454081700599925,6.81,0,Harris County,TX,2019,48201
2019-04-28,3.5,0.0,27.775,17.1,9.4,12.5,1.0,,,,,,4.1,0.0,141.7,28.6,29.3,28.025,17.5,15.45,17.35,9.4,6.7,4.1,168.39999999999998,1550.6000000000001,4.1,141.7,28.558333333333337,27.25714285714286,29.3,29.3,16.683333333333334,17.542857142857144,15.45,8.6,9.4,11.6,9.385714285714286,0,0,0,0,0,0,0,0,0,0,0,10.674999999999997,0.7633533476272342,0.8250000000000028,0.0,9.474999999999998,0,0,0,0,1,52.07855787630931,1,0,0,0.0,0,4,118,spring,0,0,0,0,0,0,0,5.402841339050893,5.8,0,Harris County,TX,2019,48201
2019-04-29,5.333333333333333,0.0,29.3,20.15,10.3,13.9,,,,,,,0.0,4.1,0.0,27.775,28.6,29.3,17.1,17.5,15.45,9.4,9.4,4.1,160.79999999999998,1550.6000000000001,4.1,141.7,28.558333333333337,27.710714285714285,29.3,29.3,18.25,18.117857142857144,15.45,8.6,10.3,11.6,9.457142857142857,0,0,0,0,0,0,0,0,0,0,0,9.150000000000002,0.7633533476272342,1.5250000000000021,0.0,11.0,0,0,0,0,1,52.55586596773909,1,0,0,0.9000000000000004,0,4,119,spring,0,0,0,0,0,0,0,5.250341339050895,6.07,0,Harris County,TX,2019,48201
2019-04-30,6.533333333333334,3.5,29.325,24.0,13.4,17.0,,,,,,,0.0,0.0,4.1,29.3,27.775,28.6,20.15,17.1,17.5,10.3,9.4,3.5,162.2,1554.1000000000001,3.5,141.7,28.8,28.32857142857143,29.325,29.325,20.416666666666668,18.692857142857143,15.45,8.6,13.4,13.4,10.028571428571428,0,0,0,0,0,0,0,0,0,0,1,5.324999999999999,0.8877640452284539,0.02499999999999858,0.0,11.024999999999999,0,0,1,0,1,52.465789307118555,1,0,0,3.0999999999999996,0,4,120,spring,0,0,0,0,0,0,0,4.157605618091381,7.83,0,Harris County,TX,2019,48201
2019-05-01,5.666666666666667,0.6,28.75,22.625,10.7,13.4,1.0,,,,,,3.5,0.0,0.0,29.325,29.3,27.775,24.0,20.15,17.1,13.4,10.3,4.1,149.89999999999998,1553.4,3.5,141.7,29.125000000000004,28.725,29.325,29.325,22.25833333333333,19.167857142857144,15.45,8.6,13.4,13.4,9.900000000000002,0,0,0,0,0,0,0,0,0,0,2,6.125,0.32500000000063,0.5749999999999993,0.0,10.45,0,1,0,0,1,53.06962183683496,1,0,0,-2.700000000000001,0,5,121,spring,0,0,0,0,0,0,0,4.0575000000002515,7.910000000000001,0,Harris County,TX,2019,48201
2019-05-02,5.033333333333333,57.5,28.625,20.675,16.1,18.3,1.0,,1.0,,,,0.6,3.5,0.0,28.75,29.325,29.3,22.625,24.0,20.15,10.7,13.4,61.6,65.7,724.4,57.5,57.5,28.900000000000002,28.810714285714287,29.325,29.325,22.433333333333334,19.642857142857142,15.45,8.6,16.1,16.1,10.857142857142858,1,0,0,0,0,0,0,0,0,0,3,7.949999999999999,0.3733296130772273,0.125,0.0,10.325,0,0,0,0,1,21.287823481308248,1,0,1,5.400000000000002,0,5,122,spring,0,0,0,0,1,0,0,4.599331845230891,10.270000000000001,0,Harris County,TX,2019,48201
2019-05-03,3.5666666666666664,282.9,25.85,20.55,10.3,14.8,1.0,1.0,1.0,,,,57.5,0.6,3.5,28.625,28.75,29.325,20.675,22.625,24.0,16.1,10.7,341.0,348.59999999999997,512.9,282.9,282.9,27.74166666666667,28.317857142857143,29.325,29.325,21.28333333333333,20.37142857142857,17.1,8.6,16.1,16.1,11.37142857142857,1,1,0,0,0,0,0,0,0,0,4,5.300000000000001,1.6394231709151954,2.7749999999999986,0.0,7.550000000000001,0,0,0,0,1,104.88708214074745,1,0,0,-5.800000000000001,0,5,123,spring,0,0,0,0,0,0,1,3.7557692683660786,10.590000000000002,3,Harris County,TX,2019,48201
2019-05-04,2.9333333333333336,1423.9,28.475,19.3,10.7,15.7,1.0,,1.0,,,,282.9,57.5,0.6,25.85,28.625,28.75,20.55,20.675,22.625,10.3,16.1,1764.3000000000002,1768.4,1936.8000000000002,1423.9,1423.9,27.650000000000002,28.3,29.325,29.325,20.175,20.62857142857143,17.1,12.375,16.1,16.1,11.557142857142859,1,1,0,0,0,0,0,0,0,0,5,9.175,1.560648903501456,2.625,0.0,10.175,0,0,0,0,1,526.639363367019,1,0,0,0.3999999999999986,0,5,124,spring,0,0,0,0,0,0,1,5.411759561400583,9.17,3,Harris County,TX,2019,48201
2019-05-05,2.8666666666666667,21.1,29.175,18.45,7.2,8.9,,,,,,,1423.9,282.9,57.5,28.475,25.85,28.625,19.3,20.55,20.675,10.7,10.3,1727.9,1789.5,1957.9,1423.9,1423.9,27.833333333333332,28.5,29.325,29.325,19.433333333333334,20.821428571428573,18.45,15.45,10.7,16.1,11.242857142857144,0,0,0,0,0,0,0,0,0,0,6,10.725000000000001,1.7529142401537063,0.6999999999999993,0.0,10.875,0,0,1,0,1,525.0102851600237,0,0,0,-3.499999999999999,0,5,125,spring,0,0,0,0,0,0,0,6.093665696061484,10.3,0,Harris County,TX,2019,48201
2019-05-06,3.033333333333333,0.0,28.75,17.5,10.3,11.6,,,,,,,21.1,1423.9,282.9,29.175,28.475,25.85,18.45,19.3,20.55,7.2,10.7,1445.0,1789.5,1950.3000000000002,1423.9,1423.9,28.8,28.421428571428574,29.325,29.325,18.416666666666668,20.442857142857143,17.5,15.45,10.7,16.1,11.242857142857144,0,0,0,0,0,0,0,0,0,0,0,11.25,0.3526683994922028,0.4250000000000007,0.0,10.45,0,0,0,0,1,525.0102851600237,1,0,0,3.1000000000000005,0,5,126,spring,0,0,0,0,0,0,0,5.6060673597968815,8.98,0,Harris County,TX,2019,48201
2019-05-07,4.3,148.7,27.75,19.3,12.5,17.0,1.0,,1.0,,,,0.0,21.1,1423.9,28.75,29.175,28.475,17.5,18.45,19.3,10.3,7.2,169.79999999999998,1934.7,2096.9,148.7,1423.9,28.558333333333337,28.196428571428573,29.175,29.325,18.416666666666668,19.771428571428572,17.5,15.45,12.5,16.1,11.114285714285714,1,1,0,0,0,0,0,0,0,0,1,8.45,0.7315793417898737,1.0,0.0,9.45,0,0,0,0,1,516.1820881193361,1,0,0,2.1999999999999993,0,5,127,spring,0,0,0,0,0,0,1,4.7176317367159495,8.91,3,Harris County,TX,2019,48201
2019-05-08,4.433333333333334,2805.8,28.05,21.8,11.2,13.4,1.0,,1.0,,,,148.7,0.0,21.1,27.75,28.75,29.175,19.3,17.5,18.45,12.5,10.3,2954.5,4739.900000000001,4889.8,2805.8,2805.8,28.183333333333337,28.09642857142857,29.175,29.325,19.53333333333333,19.653571428571432,17.5,15.45,12.5,16.1,11.185714285714285,1,1,0,0,0,0,0,0,0,0,2,6.25,0.5131601439450187,0.3000000000000007,0.0,9.75,0,0,0,0,1,1064.2977883942785,1,0,0,-1.3000000000000007,0,5,128,spring,0,0,0,0,0,0,1,4.030264057578007,8.840000000000002,3,Harris County,TX,2019,48201
2019-05-09,3.6666666666666665,334.3,30.55,20.825,17.4,21.5,1.0,,1.0,,,1.0,2805.8,148.7,0.0,28.05,27.75,28.75,21.8,19.3,17.5,11.2,12.5,3288.8,5016.700000000001,5082.400000000001,2805.8,2805.8,28.783333333333335,28.37142857142857,30.55,30.55,20.641666666666666,19.675,17.5,15.45,17.4,17.4,11.37142857142857,1,1,0,0,0,0,0,0,0,0,3,9.725000000000001,1.5373136743468225,2.5,0.0,12.25,0,0,0,0,1,1042.3551133759322,1,0,1,6.199999999999999,0,5,129,spring,0,0,0,0,1,0,1,5.98242546973873,11.159999999999998,3,Harris County,TX,2019,48201
2019-05-10,3.633333333333333,4214.1,26.4,19.15,11.6,14.3,1.0,,1.0,,,,334.3,2805.8,148.7,30.55,28.05,27.75,20.825,21.8,19.3,17.4,11.2,7354.200000000001,8947.900000000001,9296.5,4214.1,4214.1,28.333333333333332,28.45,30.55,30.55,20.591666666666665,19.474999999999998,17.5,17.1,17.4,17.4,11.557142857142859,1,1,0,0,0,0,0,0,0,0,4,7.25,2.0894576648818926,4.150000000000002,0.0,8.099999999999998,0,0,0,0,1,1651.0154518904274,1,0,0,-5.799999999999999,0,5,130,spring,0,0,0,0,0,0,1,4.630783065952757,11.24,3,Harris County,TX,2019,48201
2019-05-11,2.6666666666666665,131.2,24.725,19.45,7.6,11.6,1.0,,1.0,,,1.0,4214.1,334.3,2805.8,26.4,30.55,28.05,19.15,20.825,21.8,11.6,17.4,4679.6,7655.200000000001,9423.6,4214.1,4214.1,27.225000000000005,27.914285714285715,30.55,30.55,19.808333333333334,19.49642857142857,17.5,17.1,17.4,17.4,11.114285714285714,1,1,0,0,0,0,0,0,0,0,5,5.275000000000002,2.998853947760753,1.6749999999999972,0.0,6.425000000000001,0,0,0,0,1,1703.4745160015357,0,0,0,-4.0,0,5,131,spring,0,0,0,0,0,0,1,4.067041579104302,10.899999999999999,3,Harris County,TX,2019,48201
2019-05-12,3.233333333333333,720.3,25.275,17.925,11.2,13.0,1.0,,,,,,131.2,4214.1,334.3,24.725,26.4,30.55,19.45,19.15,20.825,7.6,11.6,5065.6,8354.400000000001,10143.900000000001,4214.1,4214.1,25.46666666666667,27.357142857142858,30.55,30.55,18.841666666666665,19.42142857142857,17.5,17.5,11.6,17.4,11.685714285714285,1,1,0,0,0,0,0,0,0,0,6,7.349999999999998,0.8537905676062615,0.5499999999999972,0.0,6.974999999999998,0,0,0,0,1,1649.7580180424152,1,0,0,3.5999999999999996,0,5,132,spring,0,0,0,0,0,0,1,3.9415162270425035,10.98,3,Harris County,TX,2019,48201
2019-05-13,2.566666666666667,0.0,27.625,15.425,7.6,13.0,,,,,,,720.3,131.2,4214.1,25.275,24.725,26.4,17.925,19.45,19.15,11.2,7.6,851.5,8354.400000000001,10143.900000000001,720.3,4214.1,25.875,27.196428571428573,30.55,30.55,17.599999999999998,19.125,15.425,15.425,11.2,17.4,11.299999999999999,0,0,0,0,0,0,0,0,0,0,0,12.2,1.5402921800749767,2.3500000000000014,0.0,9.325,0,0,0,0,1,1649.7580180424152,0,0,0,-3.5999999999999996,0,5,133,spring,0,0,0,0,0,0,0,6.141116872029991,9.78,0,Harris County,TX,2019,48201
2019-05-14,3.033333333333333,0.0,29.575,18.025,8.9,12.5,1.0,,,,,,0.0,720.3,131.2,27.625,25.275,24.725,15.425,17.925,19.45,7.6,11.2,720.3,8205.7,10140.400000000001,720.3,4214.1,27.49166666666667,27.457142857142856,30.55,30.55,17.125,18.942857142857143,15.425,15.425,11.2,17.4,10.785714285714286,0,0,0,0,0,0,0,0,0,0,0,11.55,2.1530985424112843,1.9499999999999993,0.0,11.274999999999999,0,0,0,0,1,1666.3273616521083,1,0,0,1.3000000000000007,0,5,134,spring,0,0,0,0,0,0,0,6.581239416964514,9.09,0,Harris County,TX,2019,48201
2019-05-15,2.6999999999999997,1.8,29.7,18.725,7.6,10.7,1.0,,,,,,0.0,0.0,720.3,29.575,27.625,25.275,18.025,15.425,17.925,8.9,7.6,1.8,5401.700000000001,10141.6,1.8,4214.1,28.96666666666667,27.692857142857143,30.55,30.55,17.391666666666666,18.50357142857143,15.425,15.425,8.9,17.4,10.27142857142857,0,0,0,0,0,0,0,0,0,0,1,10.974999999999998,1.163597152511862,0.125,0.0,11.399999999999999,0,1,0,0,1,1540.4602404414572,0,0,0,-1.3000000000000007,0,5,135,spring,0,0,0,0,0,0,0,6.0379388610047435,9.29,0,Harris County,TX,2019,48201
