day,AWND,PRCP,TMAX,TMIN,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
2020-11-21,4.1,0.0,17.799999999999997,6.15,9.4,13.0,,,,,,,,
2020-11-22,6.1,0.0,13.05,1.9500000000000002,10.3,11.6,,,,,,,,
2020-11-23,6.1,68.8,14.7,2.75,11.6,15.2,1.0,,1.0,,,,,
2020-11-24,5.1,67.4,10.85,-0.8,8.9,11.6,,,,,,,,
2020-11-25,1.9,0.3,8.9,-2.45,5.4,7.2,,,,,,,,
2020-11-26,2.6,10.2,13.05,2.75,8.9,10.7,1.0,,,,,,,
2020-11-27,1.9,11.899999999999999,14.2,4.15,4.0,5.4,1.0,1.0,,,,,,
2020-11-28,3.6,0.0,12.5,5.55,8.1,10.7,,,,,,,,
2020-11-29,3.6,1.8,11.95,1.3499999999999999,6.7,8.5,,,,,,,,
2020-11-30,7.5,21.6,14.45,2.2,19.7,25.0,1.0,,,,,,,
2020-12-01,7.0,97.5,17.5,5.0,14.3,17.9,1.0,,,,,,,
2020-12-02,6.0,0.0,11.399999999999999,1.15,9.8,13.0,,,,,,,,
2020-12-03,5.6,0.0,8.6,-0.25000000000000006,8.1,11.6,,,,,,,,
2020-12-04,5.9,0.5,12.5,3.0500000000000003,10.3,13.0,,,,,,,,
2020-12-05,8.1,65.5,11.65,3.3499999999999996,15.7,20.6,1.0,,,,,,,
2020-12-06,7.7,89.2,4.449999999999999,-0.8,12.5,16.1,,,,,,,,
2020-12-07,4.6,0.0,2.5,-3.3,8.9,11.2,,,,,,,,
2020-12-08,6.0,0.0,1.15,-3.0,9.8,12.5,,,,,,,,
2020-12-09,3.4,0.0,1.1,-5.5,5.8,7.2,,,,,,,,
2020-12-10,4.3,0.0,4.7,-1.4,9.8,13.4,,,,,,,,
2020-12-11,3.7,0.0,8.65,-2.7,10.3,13.0,,,,,,,,
2020-12-12,2.6,12.7,10.0,-0.5499999999999999,7.2,8.5,1.0,,,,,,,
2020-12-13,3.1,24.4,13.35,0.8000000000000003,8.1,11.2,1.0,1.0,,,,,,
2020-12-14,3.5,1.5,10.0,0.25000000000000006,8.1,10.3,,,,1.0,,,,
2020-12-15,6.2,3.3,2.5,-3.85,9.4,12.5,,,,,,,,
2020-12-16,5.9,1.0,0.8999999999999999,-8.55,13.9,16.5,1.0,,,,,,,
2020-12-17,10.1,103.6,0.0,-6.9,17.4,21.5,1.0,1.0,,,,1.0,,
2020-12-18,4.6,15.8,-2.7,-6.05,7.6,10.3,,,,,,,,
2020-12-19,2.7,0.0,-1.35,-9.95,5.8,6.7,,,,,,,,
2020-12-20,1.6,0.8,1.9500000000000002,-7.449999999999999,4.5,7.2,1.0,,,,,,,
2020-12-21,2.5,0.8,2.8,-3.85,5.8,7.6,1.0,,,,,,,
2020-12-22,5.2,0.0,4.45,-0.85,10.3,13.0,,,,,,,,
2020-12-23,4.5,0.0,5.0,-1.6,9.8,12.5,,,,,,,,
2020-12-24,5.8,0.0,8.35,-1.9,12.5,14.8,1.0,,,,,,,
2020-12-25,8.8,66.69999999999999,16.4,4.4,16.1,20.1,1.0,,,,,,,1.0
2020-12-26,7.6,55.4,10.8,-1.6,13.4,17.4,,,,,,,,
2020-12-27,4.0,0.0,2.5,-4.699999999999999,8.1,10.3,,,,,,,,
2020-12-28,4.2,0.0,6.9,-3.0,10.3,12.1,,,,,,,,
2020-12-29,6.9,0.0,4.75,-4.1,13.0,16.5,,,,,,,,
2020-12-30,5.3,0.0,4.15,-6.05,10.7,13.0,,,,,,,,
2020-12-31,6.4,7.5,7.2,-2.5,12.5,15.2,,,,,,,,
