fips_code,run_start_time_day,any_out,num_out_per_day,minutes_out,customers_out,customers_out_mean,cust_minute_area,customers_total,pct_out_max,pct_out_area
17031,2021-03-30,1,1,1440,339,101.83333333333333,146640,2162007,0.0001567987522704598,4.7101296773476374e-05
17031,2021-03-31,1,1,1440,957,187.14583333333334,269490,2162007,0.00044264426525908565,8.656115976189408e-05
17031,2021-04-01,1,1,1440,787,162.0625,233370,2162007,0.00036401362252758666,7.495928551572682e-05
17031,2021-04-02,1,1,1440,760,125.69791666666667,181005,2162007,0.00035152522632905445,5.813945869123766e-05
17031,2021-04-03,1,1,1440,412,54.166666666666664,78000,2162007,0.00019056367532575057,2.5053881262487432e-05
17031,2021-04-04,1,1,1425,15418,546.7263157894737,779085,2162007,0.007131336762554423,0.00025024491132544897
17031,2021-04-05,1,1,1440,829,164.83333333333334,237360,2162007,0.00038344001661419226,7.624088790338484e-05
17031,2021-04-06,1,1,1440,1430,285.2916666666667,410820,2162007,0.0006614224653296682,0.00013195686538788572
17031,2021-04-07,1,1,1440,1114,338.875,487980,2162007,0.0005152619764875877,0.00015674093562139253
17031,2021-04-08,1,1,1440,1614,525.1666666666666,756240,2162007,0.0007465285727567024,0.00024290701494799355
17031,2021-04-09,1,1,1440,1758,257.5520833333333,370875,2162007,0.0008131333524822075,0.0001191263873490388
17031,2021-04-10,1,1,1440,1204,156.86458333333334,225885,2162007,0.0005568899638160284,7.255507652534582e-05
17031,2021-04-11,1,1,1380,565,116.82608695652173,161220,2162007,0.0002613312537840997,5.178444534792595e-05
17031,2021-04-12,1,3,1335,483,136.4943820224719,182220,2162007,0.00022340353199596486,5.8529721072441795e-05
17031,2021-04-13,1,1,1440,1314,141.78125,204165,2162007,0.0006077686149952336,6.557853420456085e-05
17031,2021-04-14,1,1,1440,2695,241.84375,348255,2162007,0.0012465269538905286,0.00011186076178291744
17031,2021-04-15,1,1,1440,389,105.59375,152055,2162007,0.0001799254118973713,4.8840614299583674e-05
17031,2021-04-16,1,1,1440,771,145.71875,209835,2162007,0.000356613091446975,6.739975865018014e-05
17031,2021-04-17,1,1,1440,177,14.708333333333334,21180,2162007,8.186837507926662e-05,6.803092373583126e-06
17031,2021-04-18,1,1,1425,197,14.0,19950,2162007,9.111903893003122e-05,6.408011938290055e-06
17031,2021-04-19,1,2,1305,599,130.5287356321839,170340,2162007,0.0002770573823303995,5.47138222340014e-05
17031,2021-04-20,1,1,1440,546,129.47916666666666,186450,2162007,0.0002525431231258733,5.9888412325522846e-05
17031,2021-04-21,1,1,1425,2669,354.5578947368421,505245,2162007,0.0012345010908845345,0.00016228651587776234
17031,2021-04-22,1,1,1440,1476,150.08333333333334,216120,2162007,0.0006826989921864268,6.941852331344595e-05
17031,2021-04-23,1,1,1440,1353,227.36458333333334,327405,2162007,0.0006258074095042245,0.000105163666599291
17031,2021-04-24,1,1,1440,324,66.91666666666667,96360,2162007,0.00014986075438238637,3.095117946734986e-05
17031,2021-04-25,1,3,1350,866,221.92222222222222,299595,2162007,0.0004005537447381068,9.623099431839644e-05
17031,2021-04-26,1,2,1410,1167,160.7340425531915,226635,2162007,0.0005397762356921139,7.279597922979282e-05
17031,2021-04-27,1,1,1440,1834,467.0833333333333,672600,2162007,0.0008482858751151129,0.0002160415453480647
17031,2021-04-28,1,1,1440,858,320.0729166666667,460905,2162007,0.0003968534791978009,0.00014804434799085603
17031,2021-04-29,1,1,1440,1484,253.15625,364545,2162007,0.0006863992577267326,0.00011709316852350617
17031,2021-04-30,1,1,1440,4134,290.5729166666667,418425,2162007,0.001912112217953041,0.00013439961881097826
17031,2021-05-01,1,1,1440,3494,612.3541666666666,881790,2162007,0.001616090974728574,0.0002832341276724204
17031,2021-05-02,1,1,1440,1020,181.44791666666666,261285,2162007,0.0004717838563889941,8.392568417524396e-05
17031,2021-05-03,1,1,1440,1815,313.3020833333333,451155,2162007,0.0008394977444568866,0.0001449126128330451
17031,2021-05-04,1,1,1440,1033,182.58333333333334,262920,2162007,0.0004777967878919911,8.44508520709384e-05
17031,2021-05-05,1,1,1440,1488,194.59375,280215,2162007,0.0006882493904968855,9.00060684354861e-05
17031,2021-05-06,1,2,1275,608,147.7058823529412,188325,2162007,0.00028122018106324355,6.049066908664033e-05
17031,2021-05-07,1,3,1110,347,92.78378378378379,102990,2162007,0.00016049901781076565,3.308075937466129e-05
17031,2021-05-08,1,1,1440,404,58.114583333333336,83685,2162007,0.00018686340978544473,2.687992376219565e-05
17031,2021-05-09,1,1,1440,2314,354.78125,510885,2162007,0.0010703018075334631,0.00016409810421520374
17031,2021-05-10,1,1,1440,1347,145.45833333333334,209460,2162007,0.0006230322103489952,6.727930729795663e-05
17031,2021-05-11,1,1,1440,600,95.72916666666667,137850,2162007,0.00027751991552293773,4.42779170773576e-05
17031,2021-05-12,1,1,1440,680,107.28125,154485,2162007,0.00031452257092599606,4.9621139061991934e-05
17031,2021-05-13,1,1,1440,1247,132.66666666666666,191040,2162007,0.0005767788910951722,6.136273687673845e-05
17031,2021-05-14,1,1,1440,882,125.6875,180990,2162007,0.00040795427581871843,5.813464063714872e-05
17031,2021-05-15,1,1,1440,1982,139.07291666666666,200265,2162007,0.000916740787610771,6.432584014143649e-05
17031,2021-05-16,1,1,1440,861,208.07291666666666,299625,2162007,0.00039824107877541563,9.624063042657432e-05
17031,2021-05-17,1,1,1440,957,124.97916666666667,179970,2162007,0.00044264426525908565,5.780701295910081e-05
17031,2021-05-18,1,1,1440,438,96.61458333333333,139125,2162007,0.00020258953833174453,4.468745167491749e-05
17031,2021-05-19,1,1,1410,2380,222.06382978723406,313110,2162007,0.0011008289982409863,0.00010057206105253129
17031,2021-05-20,1,2,1260,1878,175.08333333333334,220605,2162007,0.000868637335586795,7.085912148603897e-05
17031,2021-05-21,1,1,1440,1282,149.625,215460,2162007,0.0005929675528340102,6.92065289335326e-05
17031,2021-05-22,1,1,1440,2494,273.09375,393255,2162007,0.0011535577821903443,0.00012631492404973713
17031,2021-05-23,1,1,1440,2210,171.94791666666666,247605,2162007,0.0010221983555094873,7.953161884613077e-05
17031,2021-05-24,1,1,1440,1361,190.82291666666666,274785,2162007,0.0006295076750445304,8.826193285528986e-05
17031,2021-05-25,1,1,1440,2917,298.2083333333333,429420,2162007,0.0013492093226340155,0.0001379312524581712
17031,2021-05-26,1,1,1440,2749,598.1458333333334,861330,2162007,0.001271503746287593,0.0002766623018951064
17031,2021-05-27,1,1,1440,1017,184.71875,265995,2162007,0.00047039625681137944,8.543855315917109e-05
17031,2021-05-28,1,1,1440,1449,355.2083333333333,511500,2162007,0.0006702105959878945,0.00016429564443285028
17031,2021-05-29,1,1,1440,400,114.10416666666667,164310,2162007,0.00018501327701529182,5.277696449024757e-05
17031,2021-05-30,1,1,1440,2129,173.83333333333334,250320,2162007,0.0009847331669138907,8.04036866362289e-05
17031,2021-05-31,1,1,1440,2079,93.26041666666667,134295,2162007,0.0009616065072869792,4.3136038258278844e-05
17031,2021-06-01,1,1,1440,1190,139.77083333333334,201270,2162007,0.0005504144991204931,6.464864976539545e-05
17031,2021-06-02,1,1,1440,2179,357.4791666666667,514770,2162007,0.0010078598265408022,0.00016534598022423916
17031,2021-06-03,1,1,1440,1948,393.6979166666667,566925,2162007,0.0009010146590644711,0.00018209835429148317
17031,2021-06-04,1,1,1440,1599,275.625,396900,2162007,0.000739590574868629,0.0001274857111933495
17031,2021-06-05,1,1,1440,2059,386.9895833333333,557265,2162007,0.0009523558434362146,0.0001789955274582059
17031,2021-06-06,1,1,1440,2750,303.8333333333333,437520,2162007,0.0012719662794801311,0.00014053300166619873
17031,2021-06-07,1,1,1440,566,198.125,285300,2162007,0.0002617937869766379,9.163938877163673e-05
17031,2021-06-08,1,1,1440,2743,376.4895833333333,542145,2162007,0.0012687285471323635,0.00017413892893655447
17031,2021-06-09,1,1,1440,1405,332.5104166666667,478815,2162007,0.0006498591355162125,0.00015379710457305026
17031,2021-06-10,1,1,1440,1464,318.0625,458010,2162007,0.0006771485938759681,0.00014711446355169063
17031,2021-06-11,1,1,1440,1158,345.78125,497925,2162007,0.0005356134369592698,0.00015993530548235967
17031,2021-06-12,1,1,1440,3819,858.1979166666666,1235805,2162007,0.0017664142623034986,0.00039694502222549076
17031,2021-06-13,1,1,1440,1483,230.89583333333334,332490,2162007,0.0006859367245341944,0.00010679698693544163
17031,2021-06-14,1,1,1440,1246,334.03125,481005,2162007,0.000576316357902634,0.00015450054047003547
17031,2021-06-15,1,1,1440,3610,486.2291666666667,700170,2162007,0.0016697448250630085,0.00022489712876353624
17031,2021-06-16,1,1,1440,1789,356.3541666666667,513150,2162007,0.0008274718814508926,0.00016482563038263366
17031,2021-06-17,1,1,1440,1159,166.82291666666666,240225,2162007,0.0005360759701518081,7.716113623437235e-05
17031,2021-06-18,1,1,1440,12240,2124.0208333333335,3058590,2162007,0.00566140627666793,0.0009824301370593774
17031,2021-06-19,1,1,1440,15504,5184.71875,7465995,2162007,0.007171114617112711,0.002398104515850319
17031,2021-06-20,1,1,1440,1071,191.92708333333334,276375,2162007,0.0004953730492084439,8.877264658871749e-05
17031,2021-06-21,1,1,1440,15993,5290.104166666667,7617750,2162007,0.007397293348263905,0.0024468487690681236
17031,2021-06-22,1,1,1440,625,169.25,243720,2162007,0.00028908324533639344,7.828374283709535e-05
17031,2021-06-23,1,1,1440,1882,440.375,634140,2162007,0.0008704874683569479,0.00020368805466402284
17031,2021-06-24,1,1,1440,1092,235.82291666666666,339585,2162007,0.0005050862462517466,0.00010907592651951018
17031,2021-06-25,1,1,1440,1815,482.96875,695475,2162007,0.0008394977444568866,0.00022338907783369804
17031,2021-06-26,1,1,1440,4857,1135.3541666666667,1634910,2162007,0.0022465237161581808,0.0005251389873699144
17031,2021-06-27,1,1,1440,1942,627.6041666666666,903750,2162007,0.0008982394599092418,0.0002902877588586284
17031,2021-06-28,1,1,1440,1318,344.7708333333333,496470,2162007,0.0006096187477653865,0.0001594679542357325
17031,2021-06-29,1,1,1440,1361,347.90625,500985,2162007,0.0006295076750445304,0.00016091818851650343
17031,2021-06-30,1,1,1440,2864,472.4583333333333,680340,2162007,0.0013246950634294894,0.0002185276612579577
17031,2021-07-01,1,1,1425,924,203.16842105263157,289515,2162007,0.0004273806699053241,9.299326197062883e-05
17031,2021-07-02,1,1,1440,356,112.3125,161730,2162007,0.00016466181654360972,5.19482591869499e-05
17031,2021-07-03,1,1,1440,395,113.375,163260,2162007,0.00018270061105260066,5.2439700704021773e-05
17031,2021-07-04,1,1,1425,990,150.82105263157894,214920,2162007,0.00045790786061284723,6.903307898633076e-05
17031,2021-07-05,1,1,1440,1244,229.4375,330390,2162007,0.0005753912915175576,0.00010612245936299004
17031,2021-07-06,1,1,1440,2740,429.9270833333333,619095,2162007,0.001267340947554749,0.00019885554641281612
17031,2021-07-07,1,1,1440,779,274.6458333333333,395490,2162007,0.0003603133569872808,0.00012703281410898917
17031,2021-07-08,1,1,1440,916,345.5104166666667,497535,2162007,0.00042368040436501826,0.00015981003607604724
17031,2021-07-09,1,1,1440,1064,238.65625,343665,2162007,0.0004921353168606763,0.00011038643723170184
17031,2021-07-10,1,2,1380,829,158.19565217391303,218310,2162007,0.00038344001661419226,7.012195921043118e-05
17031,2021-07-11,1,1,1440,1336,145.59375,209655,2162007,0.0006179443452310747,6.734194200111286e-05
17031,2021-07-12,1,1,1440,1051,171.65625,247185,2162007,0.0004861223853576792,7.939671333164046e-05
17031,2021-07-13,1,1,1440,1011,173.55208333333334,249915,2162007,0.00046762105765615,8.027359917582752e-05
17031,2021-07-14,1,1,1440,813,157.6875,227070,2162007,0.0003760394855335806,7.293570279837206e-05
17031,2021-07-15,1,1,1440,858,189.51041666666666,272895,2162007,0.0003968534791978009,8.765485804008344e-05
17031,2021-07-16,1,1,1440,1095,208.90625,300825,2162007,0.0005064738458293613,9.66260747536895e-05
17031,2021-07-17,1,1,1440,1430,181.92708333333334,261975,2162007,0.0006614224653296682,8.414731466333519e-05
17031,2021-07-18,1,1,1440,565,51.78125,74565,2162007,0.0002613312537840997,2.3950546876120197e-05
17031,2021-07-19,1,1,1440,1003,126.75,182520,2162007,0.0004639207921158442,5.862608215422059e-05
17031,2021-07-20,1,2,1410,1766,203.09574468085106,286365,2162007,0.0008168336180225134,9.198147061195145e-05
17031,2021-07-21,1,1,1440,616,98.10416666666667,141270,2162007,0.00028492044660354937,4.537643340963589e-05
17031,2021-07-22,1,1,1440,1788,298.3020833333333,429555,2162007,0.0008270093482583544,0.00013797461494497164
17031,2021-07-23,1,1,1440,2363,188.26041666666666,271095,2162007,0.0010929659339678364,8.707669154941065e-05
17031,2021-07-24,1,1,1440,6632,1086.8229166666667,1565025,2162007,0.003067520132913538,0.0005026916733695435
17031,2021-07-25,1,1,1440,2846,547.1666666666666,787920,2162007,0.0013163694659638011,0.0002530827451838346
17031,2021-07-26,1,1,1440,3053,334.6666666666667,481920,2162007,0.0014121138368192148,0.0001547944417694608
17031,2021-07-27,1,1,1440,673,161.69791666666666,232845,2162007,0.00031128483857822845,7.479065362261393e-05
17031,2021-07-28,1,1,1440,9076,1529.5104166666667,2202495,2162007,0.004197951255476971,0.000707449336041311
17031,2021-07-29,1,1,1440,22644,5232.510416666667,7534815,2162007,0.01047360161183567,0.002420209748010375
17031,2021-07-30,1,1,1440,1861,234.3125,337410,2162007,0.0008607742713136452,0.0001083773086766139
17031,2021-07-31,1,1,1440,794,107.69791666666667,155085,2162007,0.0003672513548753542,4.981386122554953e-05
17031,2021-08-01,1,1,1440,433,70.39583333333333,101370,2162007,0.0002002768723690534,3.256040953305578e-05
17031,2021-08-02,1,2,1335,1053,135.1573033707865,180435,2162007,0.00048704745174275567,5.7956372635857947e-05
17031,2021-08-03,1,1,1440,672,147.85416666666666,212910,2162007,0.00031082230538569025,6.83874597384128e-05
17031,2021-08-04,1,1,1440,1189,230.59375,332055,2162007,0.0005499519659279549,0.00010665726336686237
17031,2021-08-05,1,1,1440,687,189.36458333333334,272685,2162007,0.0003177603032737637,8.758740528283828e-05
17031,2021-08-06,1,1,1440,1156,246.17708333333334,354495,2162007,0.0005346883705741934,0.00011386507228391644
17031,2021-08-07,1,1,1440,770,103.1875,148590,2162007,0.0003561505582544367,4.7727643805038556e-05
17031,2021-08-08,1,1,1440,2247,423.1666666666667,609360,2162007,0.0010393120836334018,0.00019572862930909411
17031,2021-08-09,1,1,1440,757,257.6979166666667,371085,2162007,0.00035013762675143974,0.00011919384010628396
17031,2021-08-10,1,1,1440,73829,10660.708333333334,15351420,2162007,0.03414836307190495,0.004930931460135575
17031,2021-08-11,1,1,1440,61824,26119.302083333332,37611795,2162007,0.028595652095483502,0.012081044179474596
17031,2021-08-12,1,1,1425,12488,3157.3263157894735,4499190,2162007,0.00577611450841741,0.0014451560517611645
17031,2021-08-13,1,1,1440,1890,242.01041666666666,348495,2162007,0.0008741877338972539,0.00011193785064834049
17031,2021-08-14,1,1,1440,908,150.30208333333334,216435,2162007,0.0004199801388247124,6.951970244931369e-05
17031,2021-08-15,1,1,1440,2196,224.78125,323685,2162007,0.001015722890813952,0.0001039687891852339
17031,2021-08-16,1,1,1440,1582,258.0104166666667,371535,2162007,0.0007317275105954791,0.00011933838172895216
17031,2021-08-17,1,1,1440,3850,434.3958333333333,625530,2162007,0.0017807527912721837,0.00020092249161697133
17031,2021-08-18,1,1,1425,1875,489.0210526315789,696855,2162007,0.0008672497360091803,0.00022383233880988052
17031,2021-08-19,1,1,1440,1495,319.3020833333333,459795,2162007,0.0006914871228446531,0.00014768781198827447
17031,2021-08-20,1,1,1440,1966,193.3125,278370,2162007,0.0009093402565301592,8.94134477825465e-05
17031,2021-08-21,1,1,1440,1371,136.55208333333334,196635,2162007,0.0006341330069699127,6.315987105191304e-05
17031,2021-08-22,1,1,1440,1183,150.4375,216630,2162007,0.0005471767667727255,6.958233715246991e-05
17031,2021-08-23,1,2,1380,779,117.26086956521739,161820,2162007,0.0003603133569872808,5.197716751148354e-05
17031,2021-08-24,1,1,1440,16341,1948.0104166666667,2805135,2162007,0.007558254899267209,0.00090101947711856
17031,2021-08-25,1,1,1440,3161,1446.71875,2083275,2162007,0.0014620674216133435,0.0006691554421424167
17031,2021-08-26,1,1,1440,2493,335.71875,483435,2162007,0.0011530952489978061,0.00015528106523244375
17031,2021-08-27,1,1,1440,8917,301.0208333333333,433470,2162007,0.0041244084778633925,0.00013923212706218498
17031,2021-08-28,1,1,1440,1963,343.8333333333333,495120,2162007,0.0009079526569525445,0.00015903432936772792
17031,2021-08-29,1,1,1425,4741,436.66315789473686,622245,2162007,0.002192869865823746,0.0001998673377714935
17031,2021-08-30,1,1,1440,830,118.75,171000,2162007,0.0003839025498067305,5.4925816613914754e-05
17031,2021-08-31,1,1,1440,1148,211.89583333333334,305130,2162007,0.0005309881050338875,9.800885627721526e-05
17031,2021-09-01,1,1,1440,748,153.3125,220770,2162007,0.00034597482801859567,7.091212008101732e-05
17031,2021-09-02,1,1,1440,391,121.76842105263158,173520,2162007,0.00018085047828244775,5.573524970085666e-05
17031,2021-09-03,1,1,1440,1236,142.11458333333334,204645,2162007,0.0005716910259772516,6.573271193540694e-05
17031,2021-09-04,1,1,1440,677,102.28125,147285,2162007,0.0003131349713483814,4.730847309930079e-05
17031,2021-09-05,1,1,1440,158,39.364583333333336,56685,2162007,7.308024442104026e-05,1.820742640210385e-05
17031,2021-09-06,1,1,1440,599,62.354166666666664,89790,2162007,0.0002770573823303995,2.884087177639419e-05
17031,2021-09-07,1,1,1440,4038,695.2291666666666,1001130,2162007,0.001867709031469371,0.0003215665660040262
17031,2021-09-08,1,1,1440,1162,177.19791666666666,255165,2162007,0.0005374635697294227,8.195991810695649e-05
17031,2021-09-09,1,1,1440,1073,102.45833333333333,147540,2162007,0.0004962981155935203,4.739038001881277e-05
17031,2021-09-10,1,1,1440,1427,301.1354166666667,433635,2162007,0.0006600348657520535,0.0001392851256571633
17031,2021-09-11,1,1,1440,748,93.44791666666667,134565,2162007,0.00034597482801859567,4.322276323187976e-05
17031,2021-09-12,1,1,1440,1003,78.71875,113355,2162007,0.0004639207921158442,3.6410034750118756e-05
17031,2021-09-13,1,1,1440,4023,255.83333333333334,368400,2162007,0.0018607710335812975,0.00011833140842436372
17031,2021-09-14,1,1,1440,1433,241.38541666666666,347595,2162007,0.0006628100649072829,0.0001116487674030041
17031,2021-09-15,1,1,1440,1057,144.17708333333334,207615,2162007,0.0004888975845129086,6.668668664501703e-05
17031,2021-09-16,1,1,1440,1612,387.4375,557910,2162007,0.000745603506371626,0.0001792027037840303
17031,2021-09-17,1,1,1440,808,208.0625,299610,2162007,0.00037372681957088946,9.623581237248538e-05
17031,2021-09-18,1,1,1440,759,134.16666666666666,193200,2162007,0.0003510626931365162,6.20565366655458e-05
17031,2021-09-19,1,4,1200,672,93.5,112200,2162007,0.00031082230538569025,3.603904458527038e-05
17031,2021-09-20,1,3,1110,934,202.6081081081081,224895,2162007,0.0004320060018307064,7.223708495547578e-05
17031,2021-09-21,1,1,1440,2106,276.3229166666667,397905,2162007,0.0009740949034855113,0.00012780852081730848
17031,2021-09-22,1,1,1440,2493,453.7291666666667,653370,2162007,0.0011530952489978061,0.00020986480000604376
17031,2021-09-23,1,1,1440,653,158.41666666666666,228120,2162007,0.0003020341747274639,7.327296658459786e-05
17031,2021-09-24,1,1,1440,1270,231.54166666666666,333420,2162007,0.0005874171545235515,0.0001070957062889559
17031,2021-09-25,1,1,1440,1528,230.64583333333334,332130,2162007,0.0007067507181984147,0.00010668135363730706
17031,2021-09-26,1,1,1440,306,41.802083333333336,60195,2162007,0.00014153515691669823,1.9334851058915783e-05
17031,2021-09-27,1,1,1440,1001,191.875,276300,2162007,0.00046299572573076775,8.874855631827279e-05
17031,2021-09-28,1,1,1440,618,136.3684210526316,194325,2162007,0.0002858455129886258,6.241789072221629e-05
17031,2021-09-29,1,1,1440,1002,258.28125,371925,2162007,0.000463458258923306,0.0001194636511352646
17031,2021-09-30,1,1,1440,1297,284.9583333333333,410340,2162007,0.0005999055507220837,0.00013180268765703966
17031,2021-10-01,1,1,1440,999,72.57291666666667,104505,2162007,0.0004620706593456913,3.356738283764422e-05
17031,2021-10-02,1,3,1170,478,84.35897435897436,98700,2162007,0.00022109086603327373,3.170279590522448e-05
17031,2021-10-03,1,1,1440,1309,312.9375,450630,2162007,0.0006054559490325424,0.0001447439809399322
17031,2021-10-04,1,1,1440,526,93.13541666666667,134115,2162007,0.00024329245927510874,4.307822160921156e-05
17031,2021-10-05,1,1,1440,2041,214.92708333333334,309495,2162007,0.0009440302459705265,9.941091001709676e-05
17031,2021-10-06,1,1,1440,2128,305.1875,439470,2162007,0.0009842706337213525,0.00014115934869776093
17031,2021-10-07,1,1,1440,791,162.69791666666666,234285,2162007,0.00036586375529773957,7.525318681515215e-05
17031,2021-10-08,1,1,1440,1741,473.5520833333333,681915,2162007,0.0008052702882090576,0.00021903355693729637
17031,2021-10-09,1,1,1440,1712,85.59375,123255,2162007,0.0007918568256254489,3.9589950448819084e-05
17031,2021-10-10,1,4,1215,412,35.77777777777778,43470,2162007,0.00019056367532575057,1.3962720749747804e-05
17031,2021-10-11,1,2,1140,2387,649.75,740715,2162007,0.001104066730588754,0.00023792032896594075
17031,2021-10-12,1,1,1440,1125,200.09375,288135,2162007,0.0005203498416055082,9.255000099444636e-05
17031,2021-10-13,1,1,1440,2077,259.7083333333333,373980,2162007,0.0009606814409019027,0.00012012372454544936
17031,2021-10-14,1,1,1440,731,168.38541666666666,242475,2162007,0.0003381117637454458,7.788384434771334e-05
17031,2021-10-15,1,1,1440,523,100.40625,144585,2162007,0.00024190485969749405,4.6441223363291606e-05
17031,2021-10-16,1,2,1365,1115,125.1978021978022,170895,2162007,0.000515724509680126,5.4892090235292175e-05
17031,2021-10-17,1,2,1395,1154,137.80645161290323,192240,2162007,0.0005337633041891169,6.174818120385364e-05
17031,2021-10-18,1,4,1230,849,113.47560975609755,139575,2162007,0.00039269068046495685,4.483199329758569e-05
17031,2021-10-19,1,1,1440,906,93.22916666666667,134250,2162007,0.00041905507243963593,4.3121584096012025e-05
17031,2021-10-20,1,3,1290,360,66.84883720930233,86235,2162007,0.00016651194931376263,2.7698992957315433e-05
17031,2021-10-21,1,1,1425,907,214.7157894736842,305970,2162007,0.0004195176056321742,9.827866730619589e-05
17031,2021-10-22,1,1,1440,513,96.33333333333333,138720,2162007,0.00023727952777211176,4.455736421451611e-05
17031,2021-10-23,1,1,1440,883,87.82291666666667,126465,2162007,0.0004084168090112567,4.062101402385222e-05
17031,2021-10-24,1,2,1350,8478,1217.9,1644165,2162007,0.00392135640633911,0.0005281117267427903
17031,2021-10-25,1,1,1440,20640,6620.75,9533880,2162007,0.009546685093989057,0.003062316634497483
17031,2021-10-26,1,1,1440,2492,731.4791666666666,1053330,2162007,0.001152632715805268,0.000338333394233537
17031,2021-10-27,1,1,1440,1292,356.2105263157895,507600,2162007,0.0005975928847593926,0.0001630429503697259
17031,2021-10-28,1,1,1425,1114,143.2,204060,2162007,0.0005152619764875877,6.554480782593827e-05
17031,2021-10-29,1,1,1440,1264,248.89583333333334,358410,2162007,0.0005846419553683221,0.00011512258440112976
17031,2021-10-30,1,1,1440,869,159.21875,229275,2162007,0.00040194134431572145,7.364395674944623e-05
17031,2021-10-31,1,1,1440,1307,113.46875,163395,2162007,0.000604530882647466,5.248306319082223e-05
17031,2021-11-01,1,1,1440,1662,236.76041666666666,340935,2162007,0.0007687301659985374,0.00010950955138751477
17031,2021-11-02,1,1,1440,1639,432.9270833333333,623415,2162007,0.0007580919025701582,0.0002002431459904308
17031,2021-11-03,1,1,1440,1031,167.51041666666666,241215,2162007,0.0004768717215069146,7.747912780424239e-05
17031,2021-11-04,1,1,1440,459,87.61458333333333,126165,2162007,0.00021230273537504736,4.052465294207342e-05
17031,2021-11-05,1,1,1440,450,96.0625,138330,2162007,0.00020813993664220329,4.443209480820367e-05
17031,2021-11-06,1,1,1440,520,69.98958333333333,100785,2162007,0.00024051726011987935,3.2372505423587125e-05
17031,2021-11-07,1,1,1500,599,55.35,83025,2162007,0.0002770573823303995,2.6667929382282295e-05
17031,2021-11-08,1,1,1440,1874,173.83333333333334,250320,2162007,0.0008667872028166421,8.04036866362289e-05
17031,2021-11-09,1,1,1440,956,198.67708333333334,286095,2162007,0.00044218173206654745,9.189474563835054e-05
17031,2021-11-10,1,1,1440,441,108.8125,156690,2162007,0.00020397713790935921,5.03293930130661e-05
17031,2021-11-11,1,1,1440,865,174.30208333333334,250995,2162007,0.00040009121154556854,8.06204990702312e-05
17031,2021-11-12,1,1,1440,661,115.25,165960,2162007,0.0003057344402677697,5.330695044003095e-05
17031,2021-11-13,1,1,1440,199,36.302083333333336,52275,2162007,9.204410531510767e-05,1.679091849995552e-05
17031,2021-11-14,1,1,1440,2500,215.53125,310365,2162007,0.0011563329813455737,9.969035715425528e-05
17031,2021-11-15,1,3,1275,623,102.44705882352942,130620,2162007,0.000288158178951317,4.195561500648857e-05
17031,2021-11-16,1,1,1440,1266,119.69791666666667,172365,2162007,0.0005855670217533986,5.5364259536008286e-05
17031,2021-11-17,1,1,1440,1365,192.09375,276615,2162007,0.0006313578078146833,8.884973545414053e-05
17031,2021-11-18,1,1,1440,1239,217.60416666666666,313350,2162007,0.0005730786255548663,0.00010064914991795432
17031,2021-11-19,1,1,1440,1132,178.5,257040,2162007,0.0005235875739532758,8.256217486807397e-05
17031,2021-11-20,1,1,1440,82,21.5,30960,2162007,3.792772178813482e-05,9.944463639571935e-06
17031,2021-11-21,1,2,1365,1126,181.16483516483515,247290,2162007,0.0005208123747980465,7.943043971026304e-05
17031,2021-11-22,1,1,1440,442,65.82291666666667,94785,2162007,0.00020443967110189744,3.044528378801117e-05
17031,2021-11-23,1,1,1440,566,102.91666666666667,148200,2162007,0.0002617937869766379,4.760237439872612e-05
17031,2021-11-24,1,4,1230,709,105.46341463414635,129720,2162007,0.00032793603350960473,4.166653176115218e-05
17031,2021-11-25,1,1,1440,782,102.01041666666667,146895,2162007,0.0003617009565648955,4.718320369298835e-05
17031,2021-11-26,1,2,1050,947,47.02857142857143,49380,2162007,0.0004380189333337034,1.586103406079012e-05
17031,2021-11-27,1,2,1350,2902,130.0222222222222,175530,2162007,0.001342271324745942,5.63808689487746e-05
17031,2021-11-28,1,1,1440,624,80.98958333333333,116625,2162007,0.00028862071214385524,3.746037054150765e-05
17031,2021-11-29,1,1,1425,131,29.010526315789473,41340,2162007,6.059184822250807e-05,1.327855706911834e-05
17031,2021-11-30,1,1,1440,1148,171.15625,246465,2162007,0.0005309881050338875,7.916544673537134e-05
17031,2021-12-01,1,2,1185,2386,330.40506329113924,391530,2162007,0.0011036041973962157,0.00012576084782950903
17031,2021-12-02,1,3,1305,625,139.50574712643677,182055,2162007,0.00028908324533639344,5.8476722477463455e-05
17031,2021-12-03,1,1,1440,818,110.21875,158715,2162007,0.00037835215149627173,5.0979830315072985e-05
17031,2021-12-04,1,2,1395,617,79.75268817204301,111255,2162007,0.0002853829797960876,3.573550717766717e-05
17031,2021-12-05,1,3,1140,1009,104.10526315789474,118680,2162007,0.00046669599127107357,3.812044395169242e-05
17031,2021-12-06,1,1,1440,1031,214.84375,309375,2162007,0.0004768717215069146,9.937236558438524e-05
17031,2021-12-07,1,1,1440,779,92.90625,133785,2162007,0.0003603133569872808,4.297222441925489e-05
17031,2021-12-08,1,1,1410,466,95.77659574468085,135045,2162007,0.00021554046772281495,4.3376940962725834e-05
17031,2021-12-09,1,3,1140,808,224.64473684210526,256095,2162007,0.00037372681957088946,8.225863746047076e-05
17031,2021-12-10,1,1,1440,1631,336.1770833333333,484095,2162007,0.0007543916370298524,0.0001554930596123571
